gene,logFC,AveExpr,t,PValue,FDR,B
SLC4A9,-0.30576929863037317,2.905009981954341,-1.4590936268343575,0.17286505434715377,0.4379856282294697,-6.040619964902893
MARK3,-0.13067336594835632,8.036363929720887,-1.4587420970523306,0.1729598941789901,0.43809650533295597,-6.041084465635813
GANC,-0.20564018170814663,6.065960465295053,-1.4587324508700725,0.1729624972653822,0.43809650533295597,-6.041097210750563
PPP3CB,0.12324414624404058,8.465706334477057,1.4586136252068373,0.17299456590406012,0.4381097447146733,-6.0412542057171486
SLC22A5,-0.21381868811728857,5.091098294520403,-1.4584355134311944,0.17304264416957843,0.4381635181718677,-6.041489514704633
EXOSC9,-0.12274257798489492,7.808249558998638,-1.458165793908672,0.17311547211406533,0.4382799342090545,-6.041845812891243
ACOT2,-0.2932596512843317,7.293002385342357,-1.458007067187821,0.1731583427184384,0.4383204822968908,-6.042055469493712
PAWR,-0.27868756367931813,3.65039152093019,-1.457711973102784,0.17323806895873647,0.43845429702969396,-6.0424452083708875
CFC1,-0.25154912016201364,2.424699111588217,-1.457521740993889,0.17328948100765615,0.43847193503336845,-6.0426964251347925
MED12L,0.2761359347476956,3.918726118946107,1.4574873916017956,0.17329876564760816,0.43847193503336845,-6.04274178392199
ZFP663,-0.2760505888096597,2.392370429907333,-1.4573874443127133,0.1733257838127561,0.4384723253862066,-6.042873761450535
KRT71,0.24691685930056945,1.591910125870572,1.4565760357151614,0.17354526023200836,0.43895951301826136,-6.043944978726012
AGXT2,0.235917209799032,1.8846240109918797,1.456389479553355,0.17359575498242422,0.4390191993838129,-6.0441912126304675
KIF17,0.2448434469990378,3.6035697493003935,1.4562433207381282,0.173635324228547,0.4390216091635802,-6.04438411164546
EGFL7,-0.32960575610709986,3.0294203371528186,-1.456187261999252,0.1736505029261165,0.4390216091635802,-6.0444580939921595
TMEM126A,0.17236420723016077,7.70533837344135,1.4559254247924578,0.17372141405233502,0.4391328666814639,-6.044803622871487
ASH1L,-0.14369495100482507,7.14640815472639,-1.4556670296661773,0.17379141720802188,0.4392417949317642,-6.045144568618815
SCO1,0.1617401242714364,6.245363641392208,1.4554020550267597,0.17386322784428954,0.43935322630447143,-6.045494153712767
KDM5B,0.12245300346526782,7.571928401243683,1.455305718936646,0.1738893421104574,0.43935322630447143,-6.04562124080813
ID3,-0.37027367427971836,5.891197063534888,-1.4550389134556803,0.17396168376294308,0.4394679774615008,-6.045973182594103
DOCK6,0.31703961922135726,4.733852422402226,1.4544701520967511,0.1741159834426463,0.43975592352643555,-6.046723288346373
TMEM38A,-0.3093679338168614,4.911805582481022,-1.4544201609989744,0.17412955114271247,0.43975592352643555,-6.04678920924205
GLYR1,-0.09276089016551099,9.240976039664547,-1.4540434502744632,0.17423182030914802,0.4399398356417451,-6.047285910942189
GPANK1,0.23718896321080069,4.292171840378986,1.4538601843704637,0.17428159172819085,0.4399398356417451,-6.047527519993551
RALGDS,-0.17120337692348075,7.96493847572367,-1.4538412111438437,0.1742867451763071,0.4399398356417451,-6.047552532225193
DYRK3,0.2700918180862958,3.8144219519600675,1.4537549023120495,0.17431018974973445,0.4399398356417451,-6.047666309605132
ARIH2,0.10033480323556596,8.52344984042313,1.453377864057289,0.17441263839540655,0.4401303469217418,-6.048163290430006
CTSD,-0.07413465439467196,12.7972188970568,-1.4531621023559147,0.17447128815026677,0.44021028987303357,-6.048447650817817
CD209G,-0.23516358648508576,2.161829204427229,-1.4525812502478113,0.17462926273716198,0.44047330099497367,-6.049213036523279
MBOAT7,-0.1703531807024082,7.103352500833346,-1.4525418214974128,0.17463999060897925,0.44047330099497367,-6.049264984125195
JMJD7,0.28840644615573585,5.422543229795182,1.45248119018325,0.1746564884229549,0.44047330099497367,-6.049344864376339
SLC39A2,-0.2869848556349243,2.8448290919362047,-1.4519120145720565,0.17481142620615672,0.4407860520260144,-6.050094629865338
SIX4,-0.2561983935161857,2.7396030910597315,-1.4517874403175077,0.17484535273155574,0.4407860520260144,-6.050258703098316
SLC5A11,-0.3347621028455758,2.9745308461010476,-1.4517280928123557,0.17486151739176836,0.4407860520260144,-6.050336864693634
XKRX,-0.2868084476729088,2.594471379095263,-1.451255945761639,0.17499016289878377,0.4410200349576841,-6.050958613244881
PALLD,-0.24057331874218146,4.165512250817043,-1.4511891130422148,0.17500837926852836,0.4410200349576841,-6.051046611167212
PDE4A,-0.1827501534780909,5.68411205587084,-1.4509016917450182,0.1750867391464544,0.4411493912239007,-6.051425024635484
HEXIM2,0.2281135790188785,4.176260787565874,1.4507603854662225,0.1751252745420746,0.44117838108901714,-6.051611047338731
ABCA16,0.20966299930861126,1.4564723210842643,1.4506436709002248,0.17515710902326256,0.44119048356137214,-6.0517646870835105
PLIN5,0.3332286690222843,3.1636450705431516,1.4503804368724538,0.17522892552235306,0.44119736059310655,-6.052111170370468
SPRR3,0.20649899722623505,1.6254917102712356,1.4503235772066128,0.17524444148520996,0.44119736059310655,-6.05218600667424
CD209F,-0.3945318279287447,2.135680772533182,-1.4502728483100897,0.17525828546133074,0.44119736059310655,-6.052252772251009
TMEM150A,0.24053834856587483,4.942936039195818,1.450237389989669,0.1752679626323798,0.44119736059310655,-6.052299438905584
INHBC,0.27256050934892784,3.357434180791069,1.450066358417525,0.1753146464146729,0.4412468247926432,-6.052524522579198
ATG4D,0.16853502627239916,5.958077106184366,1.4498552446483548,0.17537228540904473,0.44128386426489774,-6.05280233122861
RBP7,0.28075070523209067,2.543922613463402,1.4498144136587632,0.17538343508677806,0.44128386426489774,-6.052856058368218
ATOH8,-0.2397443497717651,2.7636948868878846,-1.4496863479506348,0.17541840978003315,0.4413038354546395,-6.053024566027613
ARHGAP32,0.292244493771377,4.053566582252033,1.4495744575865521,0.17544897185666417,0.4413127012859412,-6.053171782121394
THAP7,0.1595023244140912,5.883296807079928,1.449427324862317,0.17548916704349884,0.4413457911377486,-6.0533653555601195
INTS10,-0.1703854353474798,6.3994953552655875,-1.449322165224661,0.1755179004101928,0.44135004937531463,-6.053503699497036
ASCC1,-0.1714252064559796,6.0215301336431,-1.4491564032704978,0.17556320063029243,0.44139595820819977,-6.053721755770013
HSD17B14,0.32606423602598184,2.9037172684838306,1.4488621976945273,0.17564362706262832,0.4415301526130016,-6.054108735509198
LYRM4,-0.15796287279744214,7.53092523619304,-1.4485220598208537,0.17573664903329264,0.4416482032206582,-6.054556065803004
SSU72,0.11880118335247843,8.632874152565957,1.4484926090318477,0.17574470530070915,0.4416482032206582,-6.054594794505444
CDH18,0.2649867468840655,3.0151682138960227,1.4483094364792866,0.17579481924015863,0.4417061329491793,-6.054835660196626
VPS26B,0.12943843483270284,7.363813274355321,1.4480562592968895,0.17586410568997826,0.4418122107236917,-6.055168545825438
TRIM55,0.38378051181290357,2.0735812650387855,1.447846864776834,0.17592142780306236,0.4418882032320074,-6.055443834961694
ADAM21,0.3558192163793389,2.7042804005985634,1.4476678702198646,0.17597044048596575,0.44194330352545513,-6.055679136272092
ACBD6,0.2323514857499498,6.576263037770979,1.4475442123577122,0.17600430754431626,0.44196035503666614,-6.055841682041432
CYP3A16,0.3175326920840638,1.1751547616021205,1.4474277727067408,0.1760362027731958,0.4419724506482236,-6.055994731065309
AMHR2,0.4229320526355886,2.1723071721298144,1.4472072603092085,0.17609661916551678,0.442055827241659,-6.05628455124222
PIBF1,-0.1496245844373897,6.859720491966582,-1.447108883672643,0.17612357827181158,0.442055827241659,-6.056413838383616
MAGEA10,-0.22048114457076048,1.7401318000838102,-1.4469614097575898,0.17616399856482098,0.4420892965213727,-6.056607638355546
FOXP1,-0.1164628932415216,8.59894444225008,-1.4465862575416966,0.17626685751849697,0.4422147416972971,-6.057100577321261
PKD1L2,0.2716326866260185,3.699166631472362,1.4465814631441176,0.17626817237364384,0.4422147416972971,-6.057106876460899
OBOX6,0.2453901173410576,1.6607502669075844,1.446242383076442,0.17636118566816664,0.4422296671668151,-6.057552342549676
USP33,-0.1259706248368781,8.243175972608755,-1.4462365955817926,0.1763627736025129,0.4422296671668151,-6.0575599452536535
FBXO48,-0.2630598988036634,3.108482917719142,-1.4461200826768814,0.17639474422845872,0.4422296671668151,-6.057712997295079
LRFN4,0.2724138998289044,3.66266349911177,1.446111530234141,0.1763970911752678,0.4422296671668151,-6.057724231506914
GM136,-0.25425825089517573,2.141262959965082,-1.4460249203681208,0.17642086000514098,0.4422296671668151,-6.057837996898096
PELI3,0.26087148036337776,4.003067286579076,1.4458843187507877,0.17645945189825413,0.4422296671668151,-6.058022672747381
FAM185A,-0.2871254945390516,4.242929015473174,-1.445797827316807,0.17648319536653123,0.4422296671668151,-6.058136270538263
ZFPL1,0.12813795975610393,6.980223775079144,1.4457698566718902,0.17649087439802927,0.4422296671668151,-6.0581730061836545
UBE2DNL1,-0.33306374406646577,1.1945350364187182,-1.4448144255897875,0.17675334825497038,0.4428036389051883,-6.059427547325743
PDYN,0.25484825162777114,2.39122102722414,1.4447385707646816,0.17677420114607323,0.4428036389051883,-6.059527125508586
TMEM18,-0.14940467995235696,6.580755709258834,-1.4442557777329794,0.1769069725627174,0.44306822252089506,-6.06016082784287
BFAR,0.1512364117747259,7.6561738769709295,1.4432720710951885,0.1771777612464669,0.443591872081402,-6.061451574628391
OSBPL3,0.16936142055258163,7.460440494102859,1.443225772215084,0.17719051479945325,0.443591872081402,-6.061512309946343
HSF1,-0.1375992925472073,6.615176803844802,-1.4432001014288014,0.17719758644594663,0.443591872081402,-6.0615459845645585
FASTKD3,0.1654677544175836,6.011006903058139,1.4423619797629745,0.17742859947404355,0.44410207032898924,-6.062645199872
IFNZ,-0.3470487855196238,4.722224678912787,-1.4419587566173528,0.1775398318426393,0.44428394924453957,-6.063173882318214
KRTAP4-2,0.165924490711545,0.9286897148103128,1.4419012366817752,0.17755570401434453,0.44428394924453957,-6.063249290928811
VMN1R194,-0.22851128360000497,2.455467532932633,-1.4415014459914284,0.17766605643804576,0.44449193335097836,-6.063773360168152
MADCAM1,-0.2405631859661704,2.668405940082086,-1.4413867382343215,0.1776977294680923,0.44450304067098895,-6.0639237077298285
PGD,-0.09373446019569828,10.786549525253761,-1.4410064826359188,0.17780275973045495,0.44469761635312377,-6.064422051229872
NUAK2,0.13081891806383658,7.412412285507943,1.4408124030079221,0.17785638673508805,0.444763588829494,-6.064676367771698
DMTF1,0.11857902586727488,7.189935534755929,1.4405051311262191,0.17794131851243408,0.4449078126164138,-6.065078960915021
AW554918,-0.13570763917440135,6.835173008976122,-1.4402347335582844,0.1780160865264332,0.4449891831649649,-6.065433192622141
TIMM10,-0.18611524250044004,5.423268959780888,-1.4401902508898192,0.17802838904957854,0.4449891831649649,-6.06549146240066
KIF2A,-0.11488032329898139,7.68913019669323,-1.4399912499353196,0.17808343537539792,0.44505861769977717,-6.06575212748131
POLR2L,-0.41011768591267106,2.9027730638229725,-1.4395579461647208,0.1782033430385733,0.44518061552387883,-6.066319614122502
TGFB3,0.3057323981590108,4.129306190096163,1.4395222449761937,0.17821322564715894,0.44518061552387883,-6.066366365883669
BCL2L10,-0.28269257179647655,2.308181881587258,-1.439519174601725,0.17821407559324987,0.44518061552387883,-6.066370386593103
CHST5,-0.30729219334107877,3.453596975628967,-1.4394014257111665,0.17824667363354585,0.4451939107952158,-6.066524576459214
DDX50,0.1255217632340868,7.191515786842253,1.4392058533522087,0.17830082780973325,0.4452489339243878,-6.066780655767331
MOCS1,0.14985001934302422,9.20774078066917,1.439124849605767,0.17832326192033593,0.4452489339243878,-6.066886713874636
VMN1R75,-0.43527010533138333,2.0579916039238775,-1.4386948475045493,0.1784423918220692,0.44542036242429967,-6.067449647435874
OGT,-0.1052629722435879,9.14660837203687,-1.4385900323750944,0.17847144057104414,0.44542036242429967,-6.0675868479969335
JPH1,0.269118674652877,3.0493244364881282,1.4385815623423461,0.17847378815432666,0.44542036242429967,-6.067597934776761
1110032F04RIK,0.29014241302981497,2.511377180034178,1.438267908844763,0.17856073990907237,0.4455692396874911,-6.0680084578192695
PRSS30,-0.2448248247105163,2.3968684720294933,-1.4379505801799635,0.17864874712655096,0.44572070476911724,-6.068423729377885
A130010J15RIK,0.282737222921797,4.099814202309968,1.4377715005639098,0.1786984289280967,0.4457765179526814,-6.068658054180977
RNF8,-0.1689727532924423,5.967809863891814,-1.4373664679180118,0.17881083985040283,0.44598877262198583,-6.069187964485786
RHPN2,-0.26710112265099845,2.7856951191079595,-1.4371999414082042,0.1788570742837979,0.4460359307043773,-6.069405804276344
SLC16A14,-0.2755953552255371,2.02997913284695,-1.4368784592828794,0.17894635933013261,0.44619041811586074,-6.0698262991359275
RPS4X,-0.10347667398830351,11.297890738976086,-1.4362321920456398,0.17912596130212607,0.4465357453558955,-6.0706714161771105
VRK2,0.24220022561856544,4.902840178047393,1.4361832460948183,0.1791395699418211,0.4465357453558955,-6.0707354117947485
HS3ST5,-0.22876094624752982,1.8100875150720248,-1.4358944830515175,0.17921987376277682,0.4466219290428092,-6.0711129322169635
TFB2M,0.4345582576857395,2.895218783501709,1.4357793650904012,0.17925189611776235,0.4466219290428092,-6.071263419745609
OOEP,-0.243798612574954,3.68539701491733,-1.4357637707927065,0.17925623435604968,0.4466219290428092,-6.0712838047042474
TPPP2,-0.3002156330063158,3.402141075065469,-1.4352875622029753,0.17938875560901957,0.4468838933227133,-6.071906235086033
PKN3,0.36300521430771887,4.343711614530616,1.435172864115447,0.1794206866838747,0.44688524254927137,-6.072056130758355
ACAD10,0.28538064100116534,4.501486629331951,1.4350889318146907,0.17944405585516018,0.44688524254927137,-6.072165814348326
C1QTNF2,0.27839016280386975,2.131132132122863,1.434828351851592,0.1795166252918006,0.44699776628722643,-6.072506315179119
NOS1,0.3067963140870633,2.2574238559211333,1.4346885061516808,0.17955558147342243,0.4470265712033558,-6.07268903478693
SMPD2,-0.18267889588068864,6.066296343522085,-1.4344016668096091,0.17963550746180357,0.4471573513484151,-6.073063775541003
FIGN,-0.2584550928580575,2.0526379829258996,-1.4342036055418854,0.1796907136189904,0.44721853327533273,-6.073322502653129
RABGAP1L,-0.20617242157007604,5.123839877702849,-1.4341169014604007,0.1797148854155684,0.44721853327533273,-6.073435756421755
PITPNA,-0.08557025471211456,11.32589647239906,-1.4337858727732433,0.17980719662903497,0.4473726826924458,-6.073868106767608
CELA2A,-0.27294315442524114,2.8246860392514743,-1.433621786842255,0.17985296882188623,0.4473726826924458,-6.074082391197123
CARTPT,-0.28330162513105267,3.7262025814442095,-1.433599960977844,0.1798590579480351,0.4473726826924458,-6.07411089295211
GM15107,-0.30111461540480705,3.975374236686943,-1.4326349067470445,0.18012847019274547,0.44797453763309336,-6.075370834297979
MAPK1IP1,0.1843804126012618,5.542144349650609,1.4324054480099626,0.1801925780889136,0.4480657007262718,-6.075670322854795
LRR1,-0.365540372438287,2.8098601905395015,-1.431658428525215,0.18040142007870874,0.448478580888437,-6.076645103638681
GCC1,0.23473740383890726,5.633228528099031,1.431614975430145,0.18041357444635936,0.448478580888437,-6.076701794657985
SALL4,-0.25420283218455614,1.9608266099114675,-1.4313153223326738,0.18049741003338646,0.44859033964086065,-6.077092704801743
SAMD4,-0.2683996686916234,3.6282279831657784,-1.4312578247296088,0.18051350023043577,0.44859033964086065,-6.077167706495812
APOM,0.28558238492680954,2.692242638333819,1.4308012529128593,0.18064131101638964,0.4488347393122247,-6.077763200502643
RGR,0.2539783466944823,2.8494423403981735,1.4306938875359536,0.18067137757012908,0.4488347393122247,-6.077903215433089
SLC35E1,-0.12742144952478562,7.723661881773947,-1.4306118887196744,0.18069434334154075,0.4488347393122247,-6.078010145079641
LUC7L,0.14775550682724276,6.624670967094811,1.4302062440463348,0.1808079904597589,0.44904869450459295,-6.078539060191298
CDC14B,-0.17348288918064428,6.095742381016912,-1.4299556364130892,0.1808782320341686,0.449154800435372,-6.078865773413774
AKTIP,-0.1545545938406766,6.2448780356338,-1.4297278769339918,0.1809420896809564,0.44924502399947835,-6.079162666066717
TEX21,0.20152660412654966,1.4926189435491435,1.429207705845609,0.18108800337847616,0.4495389188050932,-6.079840607050728
ALPI,0.43120584882310986,3.0773113337238915,1.4285290986755577,0.18127851007908538,0.44994340655578335,-6.080724785930098
ACOT4,0.29646119856964237,2.4137612059308973,1.4277980818668992,0.18148391987444257,0.4503847559967541,-6.081676931044534
D830030K20RIK,-0.3632784080968563,4.249440994014266,-1.4274744905645163,0.18157490937178444,0.4504181019451904,-6.082098300814555
