symbol,Control,Control,Control,M2b,M2b,M2b
C130026I21Rik,5.221931440750655,5.625121373492257,5.3610752091252944,5.284706514360275,5.602168685033609,5.795533545916422
Csprs,3.2610678876249666,2.1982425958944978,3.5068606794931148,3.097429347204927,2.688521846496735,2.8068235214112547
Gm2427,5.046995010997177,4.117151522399155,4.828231262428301,5.9737849242498156,5.132575304,5.288596246732379
Sp140,6.138097364340327,6.1710929444553635,6.264166200079504,7.668304823223725,7.545732024546584,7.186198921914947
Sp100,10.624175512722278,10.396770792945702,10.334971941684422,11.03234977189844,10.955512720386642,11.09455369385915
Sp100,4.0344001893130885,2.864492588320876,2.5678392476905962,3.678514328,4.232593353904061,4.165846308
Cab39,8.963932907356423,9.147118207343851,9.191514039361488,9.105771952405274,8.955075343454606,9.066731025921209
Itm2c,8.667335907349225,8.683792642917988,8.69483911,8.624338008,8.502379670292115,8.325174547932075
4933407L21Rik,1.8953263019808806,1.7446881547531765,2.4719213568989455,1.8939392671041817,2.137921344,2.1113186162806343
Spata3,2.501690934554735,2.1274415548107264,2.443392928,2.115511428828287,2.194981991255048,2.076429054202065
2810459M11Rik,4.1753313912855745,4.237041596406105,4.4546566422127265,4.225939531877114,3.747314128257605,4.896014892344093
Psmd1,9.291722994277565,9.229422576658393,9.175531761,9.083415317386702,9.091838270865038,9.062357595614214
Armc9,5.441495023863455,5.225319083893531,5.204872868796416,5.540494935380461,5.241039180266454,5.527270757806066
B3gnt7,2.542849820093557,2.7735597932160436,2.755534508233787,2.3614458626889006,2.5422598142238613,2.819439139026623
Gm5258,3.6842192069448005,3.441571632,3.6455621014097463,4.028076381340362,3.6889473914033264,3.689969481868647
C130036L24Rik,2.5368565773574696,2.4228743327594926,2.7155489905840886,2.2873309566915467,2.506477469368553,2.2721070029991983
1700019O17Rik,1.980486843645735,1.886904249,1.915666659638436,2.144491941823148,2.1748130347690147,1.6672611443785863
Ptma,11.38263492776483,11.202961961421153,11.131632703035297,11.067415707962649,11.047118551228877,10.905765555082317
Cops7b,5.8649552881276525,5.994354979286531,5.881674851071667,6.096943565073426,5.960531596670625,5.601634334456213
Dis3l2,7.053440872,7.125477124787086,6.953735465704597,7.436903330831652,7.308296166916568,7.3782121603028354
Akp3,1.7907804684755104,1.8758373820145793,1.7140225688875366,1.9089547291837496,2.290731396667273,1.7392973686771744
Prss56,3.099079918175467,2.5639009137273208,2.4615590151372535,2.8020333565267563,2.992433278,2.8036035657191754
Chrnd,2.3756007927155873,2.350413830413905,1.919920019297337,1.954032713,1.728570945310513,1.954032713
Chrng,3.2825392404323646,3.2708203651042655,2.6993052889397533,2.6983343857962065,2.869190661427388,2.910253641738215
Eif4e2,8.033595241080034,8.028275933,7.787238691022048,8.010150149944394,7.953018596975949,7.876433734159959
Efhd1,2.7208313521372087,2.6602815000949525,2.7930222504290896,2.865759779,2.1530332880600964,2.871500827673987
Gigyf2,7.385382097383561,7.523510594526234,7.563648702880682,7.255954585000263,7.380375909560549,7.21493008
3110079O15Rik,2.256811562872001,2.5604656114457454,2.6125446444748044,2.1085376220663683,2.2677137972665675,2.6459361164238397
A530079E22Rik,2.3675604286015624,1.9990575426275132,2.1180024926077596,1.920498056650604,2.4891204176064896,2.1454966454887905
Neu2,1.9636765131843679,1.7712496324443985,2.035498302642492,1.695967193543205,2.1383818260950136,2.3374430138443874
Inpp5d,9.831384909760192,9.998544929939591,9.909734864,9.823824016805368,9.724657562906874,9.849414031
Atg16l1,7.054495166098289,7.0440705212567245,7.009471832,7.248560110010356,7.304703736158201,7.189615902283893
Scarna6,6.8482693610439584,8.069664610200196,6.557675031386511,6.710732449880009,7.3356282999979046,7.1203449756049455
Sag,2.862865987586602,2.8237409381091574,3.068367182765305,3.2849489653124726,2.5821508378228923,2.442948850813761
Dgkd,8.765860784324822,8.831843580207476,8.929858089890777,8.338507764378962,8.413111446,8.347536788009686
Ugt1a10,4.504744975,4.804443990650369,4.601154010633244,4.369504764426034,4.5359385591803205,4.274331763844881
Heatr7b1,2.9122717756007486,3.1038543770910683,3.173933728821907,2.6649513767894595,2.700698894827654,3.0559625272619915
Trpm8,2.696732521077547,2.946442229747121,2.6089084022285913,3.172014200985266,2.7792014071384554,2.629495239199997
Spp2,2.059213329588144,2.297483162932951,2.0364963206742055,2.381306677233528,1.7725065471124029,1.888310232039886
Gm19589,3.0276209852288947,3.1200208465716632,2.8094250272607666,2.9601680363839873,2.818747106,2.866349824717404
2410088K16Rik,2.595915648,2.4996623363796147,2.5186119510180105,2.232469632263055,2.429397161866106,2.760879841551139
1700067G17Rik,3.231889802285998,2.653616861259057,2.829916036116014,2.728014914069749,2.8258585532708134,2.638470608757233
Sh3bp4,5.176294497,4.612640253649705,4.302330767406449,5.038967643566845,5.002102752460072,4.972586687371107
Agap1,6.624052192345537,6.9872808535781825,6.897837422582945,6.630319897348771,6.543486865956117,6.616488107
Gbx2,2.682740354422907,2.8024657942133717,3.308202650860952,3.570824664646295,3.5599884761586154,3.0533936564496376
Cxcr7,3.5011773340753396,3.794574244190167,3.0262413336715337,3.2032225878743654,2.875600766197342,3.5640754546394473
Cops8,7.390795975687008,7.559436887556079,7.609905503858977,7.6528511311999425,7.4183171864210316,7.3988783066819215
Mlph,3.2728368187534906,3.6570788264356224,3.190552638791109,3.475799492920365,3.239274528959944,3.534539292100032
Prlh,2.800981358755234,2.703985604,3.593864383159254,3.156425295688571,2.4860947895991234,3.119475777643572
Lrrfip1,6.9497495719854285,6.938553203413072,7.012627412166727,6.911848147035139,7.035951460853885,6.877067144
Rbm44,2.176282246585409,2.3711642341926886,2.730403341,2.750100292417541,2.6297248694366404,2.432432530792794
Ramp1,5.123891175652558,5.4210035138463235,5.116965694,4.921675056998272,4.446062360341127,4.132222246184644
Ube2f,6.144554047680298,6.286777265711813,6.298417730150377,6.2730630906152935,6.276297423073181,5.9248841694699435
Scly,7.551082643356189,7.447352601,7.349597479377352,7.774321909278132,7.75549464,7.795740649420264
Espnl,3.315886086979889,3.3285754887816457,3.2643072258809545,3.7395151612224042,2.9430355041661715,3.6637749754686193
Klhl30,3.008202818,2.781227071257154,3.123470051908006,2.749754936907597,2.9304650015871907,2.994334336297212
Fam132b,3.5396045184047833,3.6310480610372977,3.7949233638473823,3.400180492445576,3.7795186670208825,4.006966517434258
Traf3ip1,5.3555954552938285,5.636071780617264,5.375108123902272,5.242639232205595,5.347520838,5.487403653284878
Asb1,4.178558875691612,4.690511056072946,4.7530496302040435,4.555938499,4.360098726435879,4.250814208819959
Twist2,2.7569344105407114,2.9822505244847184,2.526946771044129,2.5535505111416428,3.6655317068029425,2.5474806781265458
Olfr1413,1.7229154179742832,1.201911541748925,1.2372514603662288,1.4253556932426783,1.5661650241018905,1.507530030728995
Olfr1412,2.5235065471461455,2.5604672126042303,2.161062106754147,2.031577185412273,2.081672987159471,2.2274798742043402
Olfr1411,4.879344632399184,5.541248694,5.419489778623329,5.4035172031788905,4.670108785100014,5.3973238309394596
Olfr1410,2.5163514304775703,2.1215207522138466,2.7686642234639844,2.485919181226216,2.3616901763092173,2.0110622289768036
Olfr12,2.6014288267928563,2.2100956555133213,2.9858165753840664,2.8785326978749053,2.5512308283284963,2.6456320664163346
Gpc1,5.879665888881013,5.7387573608147155,5.964505818280717,6.481049847355083,6.490150981893366,6.350524385
Mir149,4.744545059755986,3.588776933767489,3.1344029049753477,4.274746244628079,3.162828813118029,4.03618299
Dusp28,4.837192834963097,4.149666240368784,4.024763608481963,4.822290606039863,4.6978425295529656,4.612667199581272
Rnpepl1,8.731510856096836,8.551809128261432,8.544283844864557,8.790497075227345,8.688261333956245,8.620862728728135
Capn10,4.535540672899633,5.2916772802121494,4.614411927660512,5.160662820704747,4.759264222333452,5.360214694251235
Gpr35,5.494977012475056,5.538049806547152,5.4189364165203004,5.452786569851373,5.723506944479164,5.628504017034732
Aqp12,3.803782940900656,2.7534162312342807,3.833519851065955,3.789754125374408,3.849008146806654,4.002999528236777
Agxt,2.959080952693048,2.387671137849022,2.1246993137498826,2.2803275389080997,2.7106008380977653,2.6652265998241287
E030010N08Rik,3.5599191388221527,3.691453063517026,3.8742883734886804,3.5005901022853516,3.569245890698237,4.157746605855289
Sned1,2.652319740349213,2.090370615598313,2.596134357147798,2.4387000899125555,2.881023600392546,2.700632100321718
Ppp1r7,9.285489494822626,9.208733316517137,9.151945727687949,9.371413204279222,9.179418056993896,9.181620197
Ano7,2.995595074,3.293878191574255,3.0828464908686093,2.910430392140402,3.5172239966769214,2.5066985303616716
Sept2,9.104480887839488,9.187317449,9.085452533636213,9.018421675241365,8.921656299058558,8.781267737290472
Farp2,4.602471819,4.339586722585472,4.314712248907882,3.7855014310009927,3.5498922858644852,3.996312051675603
Bok,3.7176664209774692,3.8567385843379665,3.4420243054067168,3.4743096574216015,3.6868713910672786,3.4555843372039394
Atg4b,7.165745897383191,7.173424484,7.1196575181981885,7.382019448536019,7.291377983449194,7.057319013682106
Ing5,6.905282458079046,6.530614319,6.467872139411449,6.312765816719843,6.257439314,6.166198413423883
D2hgdh,5.872528343334022,5.996321802820296,6.164773473888761,5.667268212,5.778326054648422,5.600341609031309
Gal3st2,4.655325735529036,3.4493210088900614,4.621517916328631,3.8104461268356125,5.313818286635762,4.1238930441777635
Gm9994,4.074877086276562,2.931873525551548,2.9137589157409582,2.882307803824543,3.426908529323765,3.2037626315127015
Gm7889,2.8296471732242856,2.3964896600330494,3.075299754280048,2.817040985887397,2.925170558682889,3.6243491087975865
Gm6086,2.3450674931791866,1.8832216903796493,2.2227513881648076,2.665029178415257,2.2486571348284157,2.428416976305598
Neu4,3.0618556650128688,3.2927601433757503,2.807424124976126,2.7693822328885287,2.732184346829762,3.045838523992414
4930440C22Rik,1.4494590467808488,1.7044259114889473,1.584771834,1.4023243557530083,1.3627229949660722,1.5076791310358548
Fam174a,6.617306866,7.163128871970063,7.029479337,6.964729129164308,7.171652186312586,6.880488672408188
Gm7133,1.7688792256201855,1.678322689045621,1.4887330335313786,1.7033126006186636,1.7875645892506917,1.6355477429422214
Gm7135,1.3997395543935993,1.713062609387035,1.5102066178375724,1.3510966592138065,1.459830386813782,1.2332639896085518
Gin1,4.681325430408615,4.663251857362793,4.667073946290472,4.3613858038566296,5.063448397,4.544959456513167
1810006J02Rik,1.8968396111372203,2.3286649578422667,2.8088900495280087,2.205683107838953,2.869382691,2.317477390484798
Slco6d1,2.428463841,2.092752809474849,1.7004917985677035,1.8683202809619313,1.9797147371131847,2.063622713600371
Gm20253,2.6274094645956163,2.479624504641801,2.5498152204967135,2.6919558517438618,2.353988489426164,3.355287252272035
Cntnap5b,1.1414607946666662,1.919888595075935,2.293746302053266,1.6103511699108322,1.574061565865803,1.6409544926220765
Gm20268,1.3760509901692797,1.424213278782247,1.1314184734785906,1.3745250422843445,1.4949667280928403,1.149316958131383
Cdh20,1.9978438463787143,2.1874538412243716,1.9705439008399923,2.1318641633778186,2.1848756627703207,2.426861447406121
Rnf152,2.8806310063509843,2.900049931652207,2.5062581592137905,2.9556967558092517,2.8393014175309803,3.0331991275366246
2310035C23Rik,7.179525956145594,7.110425837960581,6.9340453122022225,6.895109316636843,6.832401961,6.632017055169093
Tnfrsf11a,8.752461716395253,8.695255863195317,8.712176101052297,8.707054441089825,8.848718262129818,8.792043717083354
Zcchc2,7.158089824067162,7.291654437604307,6.876102099460878,7.949734459773878,7.842715001807285,8.014432929798597
Phlpp1,7.608256837850565,7.353842043786823,7.554351160534869,8.157909414780182,7.851857579354679,8.065116274927963
Bcl2,2.213194665717014,2.2035254465846217,2.5310752727557198,2.5625374036268957,2.5453232916428123,2.3485123684309395
Serpinb5,1.8164397289781422,1.5806227702393387,1.7719305941815229,1.9291263870732218,1.835240867551405,1.5490591836865617
Serpinb12,2.161857322,2.6546291638384756,2.3952862387181213,2.9116007053398896,2.5664987282330185,2.2231419669062427
Serpinb13,1.831421712443496,1.8235299836835723,1.830990139855447,1.9884587819575537,1.850608805854277,1.644702765269269
Serpinb11,1.8144671339151799,1.7908224717798917,1.5416250511450695,1.9290517934881275,1.7434303868423537,1.569205627
Serpinb7,2.1217066495151067,2.0584138967529535,1.8400435685888017,2.0539803878384997,2.1444656168750567,1.896768909451383
Serpinb2,3.9837585547459144,3.5190352557612323,3.0272641888920364,4.352664635,4.418530166612585,4.380744036106029
Serpinb10,5.7962013547911635,5.658332403,5.944653529063254,5.170195865573684,5.136103632,5.321963794254476
Serpinb8,7.778801474415707,7.761549673479495,7.743352787035447,7.283814269655423,7.602613788214257,7.758839340177975
Cdh7,2.597007721700292,2.499886168962076,2.2299783493809073,2.2902117399116846,2.376580363223357,2.5164295738377804
Cntnap5a,2.2320934973401574,1.873249066097401,1.819209403606286,2.2470501051276206,2.082382309105816,1.8397374290571562
Gm7145,2.139793640110332,2.244014786483945,2.6572299288970482,1.9057795369338488,2.5958485701388154,1.6388328586640102
Mki67ip,7.7353215963710165,7.858845033788048,7.884706948454307,7.412480866719561,7.458977431280099,7.214575689430888
Clasp1,7.778202361,7.8053001307251915,7.739091213286928,7.758724754027589,7.843752302411122,7.791776241289069
Tfcp2l1,2.5708704609463684,2.3738949745712272,2.41756991,2.402548405,2.498981884585211,2.312684943636512
Tmem185b,6.8992801,6.937958865882024,6.892780582859446,6.669889826815811,6.7894258534089955,6.722183916
Sctr,2.6411196215273014,2.4427910500730188,2.9067388544439603,2.4324325307927936,2.0476689958551813,2.2636585296779894
3110009E18Rik,3.153688154729719,2.843494885255105,2.937273621,3.215575956944972,2.812294263628389,3.557133452024335
C1ql2,3.335998090024923,3.165536222876298,3.1541596115959183,2.9711022599061816,2.585851293,3.3773560732354504
En1,2.021918975699762,2.0377656051711774,1.330166605961759,1.4083947570329955,1.9696131587359837,1.5823217052799885
B230209K01Rik,2.767644555297816,2.5602854395741605,2.702448763,2.8606092296615815,2.8644925883208763,2.8644925883208763
Ccdc93,7.572601923086626,7.699071569,7.611722377,7.528289469487929,7.4850707575717195,7.442225123303243
Ddx18,5.203616254505633,5.005477917033816,5.355749162029196,4.666292700255175,4.875618456762298,5.210685539460425
Slc35f5,8.498723971601688,8.563972737431506,8.416621381081455,8.41307081,8.287983642879082,8.493718476032644
Gpr39,1.9644172763236107,2.0330460278089335,1.6873177348424324,2.0341438828545844,1.8690373851414126,2.0081013523668205
Mgat5,8.517194373808127,8.602298129261255,8.693412845,8.766538548,8.869537043589332,8.792583920857368
Acmsd,2.066430715957255,1.8262271270785877,2.2030276912275397,1.9873358836502064,2.078867911169405,2.7346131755188554
Ccnt2,7.160096033380038,7.123221202,7.120230933560794,7.032395864181272,7.201188045780473,7.086505631587229
Rab3gap1,7.367782402482655,7.311107464167851,7.158252285648986,7.319582656959144,7.229913999822285,7.2469841675738085
Rpl28,12.077271052597641,12.150506681972598,12.188007594209111,11.908132226959863,11.939870080001784,12.01344570916176
R3hdm1,8.298419554515425,8.281531501640375,8.499565121618799,8.556052822782389,8.636775617538781,8.836748709966747
Mir128-1,2.4497468897944397,2.539899981340704,1.978163693696616,2.198840659795707,2.6839240792885586,2.6933813935859376
Ubxn4,9.446189886643669,9.276712772016921,9.310749594821253,9.253135525327673,9.135200375563553,9.143228797106548
Thsd7b,2.005236325892505,2.273476922334758,1.726986335093434,2.1337341857268384,1.7765993093361419,2.0333692353057926
Yod1,5.248343819862097,5.065565731,5.0585005324357475,5.2039655752007405,5.006060551035864,4.908682489998283
AA986860,3.3735445420994217,3.786232680987143,3.824773947,4.424284943838608,3.7444648405423075,3.9856038026375926
Fcamr,2.581066901574951,3.0638243092425843,2.0929685623112277,3.1077866900075293,2.479465219179248,2.648462559556835
Pigr,2.9741615453780823,2.960590504271176,2.400995895988356,2.7118754925159236,2.5039452408937573,2.919075108526095
